,UTC Time at End of Hour,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from Nuclear,Net Generation (MW) from All Petroleum Products,Net Generation (MW) from Hydropower and Pumped Storage,Net Generation (MW) from Solar,Net Generation (MW) from Wind,Net Generation (MW) from Other
283,2021-01-13 01:00:00,31077.0,22034.0,11446.0,,1446.0,1.0,12272.0,1052.0
284,2021-01-13 02:00:00,30011.0,22069.0,11452.0,,1214.0,1.0,12836.0,1043.0
285,2021-01-13 03:00:00,28733.0,21677.0,11456.0,,1202.0,0.0,13313.0,1035.0
286,2021-01-13 04:00:00,27630.0,20649.0,11459.0,,1191.0,0.0,13533.0,1034.0
287,2021-01-13 05:00:00,26777.0,19666.0,11454.0,,1006.0,1.0,13509.0,993.0
288,2021-01-13 06:00:00,26463.0,19388.0,11458.0,,958.0,0.0,12199.0,1026.0
289,2021-01-13 07:00:00,25779.0,18343.0,11461.0,,954.0,1.0,11528.0,1024.0
290,2021-01-13 08:00:00,25150.0,18533.0,11464.0,,953.0,1.0,11163.0,1037.0
291,2021-01-13 09:00:00,25566.0,18308.0,11462.0,,952.0,1.0,10737.0,1029.0
292,2021-01-13 10:00:00,25885.0,18373.0,11461.0,,947.0,0.0,10257.0,1041.0
293,2021-01-13 11:00:00,27082.0,19262.0,11462.0,,979.0,1.0,9930.0,1051.0
294,2021-01-13 12:00:00,28642.0,20630.0,11460.0,,1509.0,1.0,10060.0,1057.0
295,2021-01-13 13:00:00,30639.0,23193.0,11460.0,,2865.0,1.0,9422.0,1071.0
296,2021-01-13 14:00:00,32698.0,24132.0,11457.0,,2679.0,11.0,8989.0,1090.0
297,2021-01-13 15:00:00,33404.0,22903.0,11451.0,,2221.0,129.0,7879.0,1072.0
298,2021-01-13 16:00:00,33881.0,21518.0,11451.0,,1535.0,278.0,7140.0,1076.0
299,2021-01-13 17:00:00,34262.0,20271.0,11442.0,,1087.0,328.0,5837.0,1080.0
300,2021-01-13 18:00:00,33847.0,19297.0,11434.0,,1049.0,395.0,5085.0,1082.0
301,2021-01-13 19:00:00,32698.0,19071.0,11430.0,,1042.0,403.0,4687.0,1039.0
302,2021-01-13 20:00:00,32023.0,18827.0,11426.0,,1042.0,415.0,4548.0,1000.0
303,2021-01-13 21:00:00,32028.0,18472.0,11414.0,,1045.0,312.0,4545.0,975.0
304,2021-01-13 22:00:00,32056.0,18559.0,11393.0,,1040.0,210.0,4568.0,976.0
305,2021-01-13 23:00:00,32846.0,18726.0,11384.0,,1107.0,54.0,5833.0,1021.0
306,2021-01-14 00:00:00,34517.0,19477.0,11334.0,,1119.0,2.0,6733.0,1073.0
307,2021-01-14 01:00:00,34186.0,19167.0,11301.0,,1119.0,1.0,7965.0,1064.0
308,2021-01-14 02:00:00,33309.0,18509.0,11298.0,,1119.0,1.0,9123.0,1057.0
309,2021-01-14 03:00:00,30877.0,18837.0,11293.0,,1117.0,1.0,9757.0,1051.0
310,2021-01-14 04:00:00,28911.0,18992.0,11294.0,,1117.0,1.0,9295.0,1045.0
311,2021-01-14 05:00:00,26405.0,18869.0,11295.0,,1029.0,1.0,9037.0,1044.0
312,2021-01-14 06:00:00,25942.0,17912.0,11379.0,,998.0,1.0,8960.0,1026.0
313,2021-01-14 07:00:00,24948.0,17334.0,11398.0,,998.0,1.0,9695.0,1021.0
314,2021-01-14 08:00:00,24321.0,17383.0,11408.0,,997.0,1.0,10476.0,1033.0
315,2021-01-14 09:00:00,24607.0,17184.0,11406.0,,988.0,1.0,10183.0,1041.0
316,2021-01-14 10:00:00,25453.0,17036.0,11402.0,,987.0,1.0,10221.0,1051.0
317,2021-01-14 11:00:00,25404.0,17336.0,11405.0,,988.0,1.0,10829.0,1052.0
318,2021-01-14 12:00:00,26823.0,19685.0,11404.0,,1507.0,1.0,10950.0,1051.0
319,2021-01-14 13:00:00,28580.0,21259.0,11408.0,,2655.0,1.0,11358.0,1055.0
320,2021-01-14 14:00:00,29832.0,21615.0,11410.0,,2661.0,11.0,12595.0,1057.0
321,2021-01-14 15:00:00,29615.0,21038.0,11422.0,,2635.0,93.0,13067.0,1057.0
322,2021-01-14 16:00:00,29106.0,20312.0,11421.0,,1493.0,185.0,13220.0,1055.0
323,2021-01-14 17:00:00,28097.0,18952.0,11414.0,,1081.0,243.0,13568.0,1020.0
324,2021-01-14 18:00:00,27011.0,17820.0,11410.0,,1053.0,265.0,13914.0,964.0
325,2021-01-14 19:00:00,25892.0,16929.0,11413.0,,1048.0,266.0,15003.0,912.0
326,2021-01-14 20:00:00,25646.0,17092.0,11464.0,,1057.0,248.0,15276.0,902.0
327,2021-01-14 21:00:00,25361.0,16775.0,11521.0,,1072.0,233.0,15543.0,906.0
328,2021-01-14 22:00:00,24990.0,16889.0,11522.0,,1102.0,165.0,15720.0,910.0
329,2021-01-14 23:00:00,25696.0,17582.0,11529.0,,1149.0,54.0,16074.0,916.0
330,2021-01-15 00:00:00,26905.0,17599.0,11536.0,,1152.0,2.0,17147.0,932.0
331,2021-01-15 01:00:00,27520.0,17549.0,11540.0,,1155.0,0.0,17124.0,972.0
332,2021-01-15 02:00:00,26832.0,17287.0,11536.0,,1155.0,0.0,17270.0,953.0
333,2021-01-15 03:00:00,25735.0,16893.0,11537.0,,1154.0,0.0,17516.0,931.0
334,2021-01-15 04:00:00,23931.0,15789.0,11540.0,,1154.0,1.0,17884.0,910.0
335,2021-01-15 05:00:00,22355.0,15412.0,11541.0,,1059.0,0.0,18007.0,922.0
336,2021-01-15 06:00:00,21426.0,15271.0,11547.0,,1185.0,0.0,17229.0,929.0
337,2021-01-15 07:00:00,20549.0,14339.0,11556.0,,1216.0,1.0,17231.0,932.0
338,2021-01-15 08:00:00,20080.0,14091.0,11554.0,,1150.0,0.0,17174.0,934.0
339,2021-01-15 09:00:00,19968.0,14390.0,11559.0,,1137.0,0.0,17007.0,932.0
340,2021-01-15 10:00:00,20465.0,14811.0,11562.0,,1160.0,1.0,16804.0,935.0
341,2021-01-15 11:00:00,21139.0,15088.0,11563.0,,1120.0,0.0,16953.0,938.0
342,2021-01-15 12:00:00,22899.0,16454.0,11562.0,,1141.0,0.0,16836.0,944.0
343,2021-01-15 13:00:00,25996.0,17595.0,11564.0,,2435.0,1.0,15804.0,1007.0
344,2021-01-15 14:00:00,27856.0,17696.0,11563.0,,2598.0,10.0,15516.0,1049.0
345,2021-01-15 15:00:00,28777.0,17839.0,11566.0,,1968.0,108.0,15092.0,1050.0
346,2021-01-15 16:00:00,28711.0,17598.0,11566.0,,1362.0,207.0,14881.0,1018.0
347,2021-01-15 17:00:00,28313.0,17402.0,11564.0,,1270.0,257.0,14979.0,986.0
348,2021-01-15 18:00:00,28326.0,17260.0,11567.0,,1143.0,275.0,14920.0,978.0
349,2021-01-15 19:00:00,27783.0,17033.0,11561.0,,1137.0,246.0,15031.0,945.0
350,2021-01-15 20:00:00,27524.0,16894.0,11559.0,,1209.0,203.0,14724.0,926.0
351,2021-01-15 21:00:00,27539.0,16893.0,11559.0,,1141.0,175.0,14041.0,926.0
352,2021-01-15 22:00:00,27707.0,17073.0,11551.0,,1143.0,126.0,13400.0,963.0
353,2021-01-15 23:00:00,28855.0,17550.0,11555.0,,1311.0,46.0,12934.0,1019.0
354,2021-01-16 00:00:00,30805.0,18125.0,11556.0,,1654.0,2.0,12641.0,1082.0
355,2021-01-16 01:00:00,31584.0,18290.0,11560.0,,1245.0,0.0,12663.0,1097.0
356,2021-01-16 02:00:00,31146.0,17874.0,11557.0,,1181.0,0.0,12664.0,1089.0
357,2021-01-16 03:00:00,30293.0,17795.0,11562.0,,1090.0,0.0,12432.0,1071.0
358,2021-01-16 04:00:00,28567.0,17536.0,11564.0,,1062.0,0.0,12282.0,1031.0
359,2021-01-16 05:00:00,26593.0,16952.0,11565.0,,1029.0,0.0,12380.0,981.0
360,2021-01-16 06:00:00,24893.0,15630.0,11562.0,,1018.0,0.0,12617.0,987.0
361,2021-01-16 07:00:00,23593.0,14921.0,11565.0,,1026.0,1.0,12648.0,962.0
362,2021-01-16 08:00:00,23358.0,15140.0,11567.0,,1027.0,1.0,12569.0,964.0
363,2021-01-16 09:00:00,23000.0,15072.0,11567.0,,1022.0,1.0,12408.0,963.0
364,2021-01-16 10:00:00,23458.0,15089.0,11569.0,,1015.0,0.0,12068.0,962.0
365,2021-01-16 11:00:00,24041.0,14869.0,11568.0,,1016.0,1.0,11816.0,959.0
366,2021-01-16 12:00:00,25775.0,14973.0,11566.0,,1062.0,1.0,11230.0,998.0
367,2021-01-16 13:00:00,28583.0,15607.0,11569.0,,1126.0,1.0,10248.0,1057.0
368,2021-01-16 14:00:00,31056.0,15788.0,11570.0,,1165.0,10.0,9144.0,1087.0
369,2021-01-16 15:00:00,32040.0,15918.0,11570.0,,1198.0,93.0,9188.0,1095.0
370,2021-01-16 16:00:00,32052.0,15653.0,11572.0,,1204.0,189.0,9952.0,1091.0
371,2021-01-16 17:00:00,31737.0,15375.0,11570.0,,1133.0,243.0,10517.0,1066.0
372,2021-01-16 18:00:00,30850.0,15078.0,11569.0,,1121.0,260.0,10897.0,1012.0
373,2021-01-16 19:00:00,29615.0,14728.0,11567.0,,1114.0,256.0,11057.0,975.0
374,2021-01-16 20:00:00,29190.0,14395.0,11566.0,,1070.0,240.0,10626.0,945.0
375,2021-01-16 21:00:00,28066.0,13870.0,11563.0,,1064.0,218.0,11386.0,927.0
376,2021-01-16 22:00:00,27643.0,13863.0,11558.0,,1071.0,154.0,12322.0,930.0
377,2021-01-16 23:00:00,28236.0,14167.0,11558.0,,1155.0,58.0,12663.0,935.0
378,2021-01-17 00:00:00,30580.0,14786.0,11561.0,,1159.0,3.0,12978.0,990.0
379,2021-01-17 01:00:00,31389.0,15076.0,11560.0,,1156.0,0.0,12549.0,1014.0
380,2021-01-17 02:00:00,30993.0,15172.0,11559.0,,1159.0,0.0,11940.0,1000.0
381,2021-01-17 03:00:00,30389.0,14932.0,11559.0,,1086.0,0.0,11394.0,1006.0
382,2021-01-17 04:00:00,28955.0,14615.0,11560.0,,1082.0,1.0,11290.0,1018.0
383,2021-01-17 05:00:00,27732.0,14675.0,11564.0,,1083.0,0.0,10937.0,988.0
384,2021-01-17 06:00:00,26350.0,14522.0,11567.0,,1062.0,1.0,10701.0,976.0
385,2021-01-17 07:00:00,25647.0,14358.0,11569.0,,1026.0,1.0,10127.0,970.0
386,2021-01-17 08:00:00,25510.0,14487.0,11568.0,,1021.0,1.0,9286.0,972.0
387,2021-01-17 09:00:00,25395.0,14356.0,11571.0,,1019.0,0.0,8687.0,975.0
388,2021-01-17 10:00:00,25290.0,14257.0,11572.0,,1014.0,0.0,8626.0,958.0
389,2021-01-17 11:00:00,25512.0,14476.0,11568.0,,1014.0,1.0,8790.0,968.0
390,2021-01-17 12:00:00,26838.0,14606.0,11561.0,,1059.0,1.0,8836.0,999.0
391,2021-01-17 13:00:00,28594.0,14966.0,11556.0,,1125.0,1.0,8854.0,1051.0
392,2021-01-17 14:00:00,30253.0,15301.0,11557.0,,1163.0,6.0,8979.0,1083.0
393,2021-01-17 15:00:00,31345.0,15439.0,11557.0,,1189.0,57.0,9289.0,1081.0
394,2021-01-17 16:00:00,31640.0,15082.0,11556.0,,1191.0,167.0,9458.0,1057.0
395,2021-01-17 17:00:00,30986.0,14913.0,11555.0,,1128.0,306.0,9120.0,1008.0
396,2021-01-17 18:00:00,30319.0,14813.0,11555.0,,1123.0,332.0,8823.0,961.0
397,2021-01-17 19:00:00,29536.0,14527.0,11551.0,,1122.0,322.0,8545.0,928.0
398,2021-01-17 20:00:00,28504.0,14385.0,11550.0,,1080.0,304.0,8742.0,921.0
399,2021-01-17 21:00:00,28329.0,14411.0,11547.0,,1074.0,246.0,8648.0,912.0
400,2021-01-17 22:00:00,28966.0,14944.0,11546.0,,1085.0,197.0,8305.0,924.0
401,2021-01-17 23:00:00,31000.0,16355.0,11552.0,,1147.0,62.0,7295.0,942.0
402,2021-01-18 00:00:00,33972.0,17497.0,11555.0,,1730.0,2.0,5633.0,993.0
403,2021-01-18 01:00:00,34575.0,17314.0,11558.0,,1874.0,0.0,4683.0,1036.0
404,2021-01-18 02:00:00,34573.0,17389.0,11559.0,,1169.0,0.0,4717.0,1038.0
405,2021-01-18 03:00:00,33703.0,16827.0,11556.0,,1149.0,0.0,5400.0,1010.0
406,2021-01-18 04:00:00,32502.0,16503.0,11557.0,,1076.0,0.0,5000.0,998.0
407,2021-01-18 05:00:00,32005.0,16142.0,11560.0,,1026.0,1.0,3994.0,1007.0
408,2021-01-18 06:00:00,30919.0,15733.0,11563.0,,1019.0,1.0,3291.0,993.0
409,2021-01-18 07:00:00,29409.0,15637.0,11568.0,,1023.0,0.0,3077.0,965.0
410,2021-01-18 08:00:00,28931.0,15785.0,11574.0,,1012.0,1.0,2647.0,968.0
411,2021-01-18 09:00:00,29801.0,16001.0,11570.0,,1012.0,1.0,2102.0,1001.0
412,2021-01-18 10:00:00,30655.0,16363.0,11570.0,,1002.0,1.0,1888.0,1017.0
413,2021-01-18 11:00:00,31578.0,17676.0,11570.0,,996.0,1.0,1895.0,1028.0
414,2021-01-18 12:00:00,33625.0,19921.0,11573.0,,1085.0,1.0,1959.0,991.0
415,2021-01-18 13:00:00,35531.0,21456.0,11576.0,,2552.0,1.0,2339.0,957.0
416,2021-01-18 14:00:00,37348.0,22303.0,11576.0,,2655.0,11.0,2568.0,961.0
417,2021-01-18 15:00:00,37806.0,21994.0,11575.0,,2574.0,90.0,2844.0,946.0
418,2021-01-18 16:00:00,37732.0,21322.0,11576.0,,2269.0,200.0,2791.0,936.0
419,2021-01-18 17:00:00,37793.0,20602.0,11574.0,,1827.0,315.0,2594.0,937.0
420,2021-01-18 18:00:00,37096.0,20175.0,11572.0,,1222.0,386.0,2663.0,937.0
421,2021-01-18 19:00:00,35649.0,19938.0,11562.0,,1118.0,400.0,2795.0,938.0
422,2021-01-18 20:00:00,34805.0,19697.0,11559.0,,1078.0,357.0,2923.0,941.0
423,2021-01-18 21:00:00,33854.0,19762.0,11558.0,,1070.0,326.0,2692.0,951.0
424,2021-01-18 22:00:00,34308.0,19951.0,11558.0,,1074.0,251.0,2397.0,961.0
425,2021-01-18 23:00:00,34903.0,20299.0,11559.0,,1867.0,73.0,2509.0,972.0
426,2021-01-19 00:00:00,36303.0,20916.0,11554.0,,2593.0,3.0,2961.0,993.0
427,2021-01-19 01:00:00,37349.0,21056.0,11554.0,,1980.0,1.0,3407.0,1059.0
428,2021-01-19 02:00:00,37236.0,20669.0,11557.0,,1190.0,0.0,3367.0,1053.0
429,2021-01-19 03:00:00,36114.0,19798.0,11557.0,,1094.0,0.0,3821.0,1022.0
430,2021-01-19 04:00:00,33755.0,18720.0,11560.0,,1094.0,0.0,4494.0,965.0
431,2021-01-19 05:00:00,31339.0,18179.0,11560.0,,1057.0,0.0,4775.0,920.0
432,2021-01-19 06:00:00,31371.0,18063.0,11568.0,,1030.0,0.0,4909.0,932.0
433,2021-01-19 07:00:00,30314.0,17824.0,11571.0,,1094.0,0.0,5153.0,907.0
434,2021-01-19 08:00:00,28873.0,16955.0,11569.0,,1012.0,0.0,6208.0,902.0
435,2021-01-19 09:00:00,27999.0,16709.0,11562.0,,1006.0,0.0,6980.0,902.0
436,2021-01-19 10:00:00,27163.0,16260.0,11559.0,,1005.0,0.0,7951.0,902.0
437,2021-01-19 11:00:00,27072.0,16450.0,11556.0,,1130.0,1.0,9198.0,904.0
438,2021-01-19 12:00:00,28808.0,17972.0,11551.0,,1193.0,1.0,9958.0,902.0
439,2021-01-19 13:00:00,31629.0,19610.0,11556.0,,2337.0,1.0,10316.0,956.0
440,2021-01-19 14:00:00,33484.0,20485.0,11555.0,,1855.0,8.0,10975.0,1019.0
441,2021-01-19 15:00:00,33318.0,20522.0,11554.0,,1392.0,91.0,11389.0,986.0
442,2021-01-19 16:00:00,32508.0,19942.0,11549.0,,1289.0,212.0,11732.0,964.0
443,2021-01-19 17:00:00,31723.0,19287.0,11543.0,,1260.0,312.0,12257.0,953.0
444,2021-01-19 18:00:00,30546.0,18239.0,11552.0,,1251.0,380.0,12863.0,937.0
445,2021-01-19 19:00:00,29810.0,17605.0,11549.0,,1186.0,382.0,13516.0,913.0
446,2021-01-19 20:00:00,29065.0,16958.0,11547.0,,1071.0,379.0,14685.0,919.0
447,2021-01-19 21:00:00,28693.0,16246.0,11551.0,,1055.0,267.0,15214.0,928.0
448,2021-01-19 22:00:00,28713.0,15948.0,11560.0,,1059.0,204.0,15478.0,929.0
449,2021-01-19 23:00:00,29585.0,17043.0,11555.0,,1248.0,83.0,15218.0,940.0
450,2021-01-20 00:00:00,31736.0,17696.0,11554.0,,1993.0,3.0,14471.0,945.0
451,2021-01-20 01:00:00,33373.0,17797.0,11562.0,,1430.0,0.0,13704.0,964.0
452,2021-01-20 02:00:00,33943.0,17564.0,11568.0,,1249.0,0.0,12522.0,963.0
453,2021-01-20 03:00:00,33402.0,17203.0,11566.0,,1242.0,1.0,11554.0,958.0
454,2021-01-20 04:00:00,32572.0,16972.0,11562.0,,1242.0,1.0,9674.0,952.0
455,2021-01-20 05:00:00,31162.0,16285.0,11565.0,,1131.0,1.0,8957.0,921.0
456,2021-01-20 06:00:00,30454.0,15473.0,11569.0,,1046.0,1.0,9442.0,938.0
457,2021-01-20 07:00:00,29056.0,14900.0,11569.0,,1034.0,0.0,10030.0,928.0
458,2021-01-20 08:00:00,28045.0,14904.0,11568.0,,1034.0,1.0,10762.0,919.0
459,2021-01-20 09:00:00,27194.0,14871.0,11566.0,,1034.0,0.0,11417.0,917.0
460,2021-01-20 10:00:00,26057.0,14360.0,11560.0,,1032.0,0.0,13344.0,911.0
461,2021-01-20 11:00:00,26352.0,14748.0,11557.0,,1036.0,0.0,14505.0,919.0
462,2021-01-20 12:00:00,28150.0,15249.0,11559.0,,1862.0,1.0,14948.0,938.0
463,2021-01-20 13:00:00,31141.0,15992.0,11559.0,,2400.0,1.0,15452.0,1024.0
464,2021-01-20 14:00:00,33427.0,16346.0,11563.0,,2273.0,13.0,15708.0,1074.0
465,2021-01-20 15:00:00,33493.0,15960.0,11564.0,,1808.0,121.0,16144.0,1072.0
466,2021-01-20 16:00:00,32443.0,15666.0,11562.0,,1707.0,246.0,16011.0,1013.0
467,2021-01-20 17:00:00,31707.0,15384.0,11562.0,,1249.0,320.0,16363.0,964.0
468,2021-01-20 18:00:00,30559.0,14856.0,11561.0,,1126.0,348.0,16850.0,930.0
469,2021-01-20 19:00:00,28855.0,14324.0,11562.0,,1135.0,339.0,17746.0,925.0
470,2021-01-20 20:00:00,27861.0,13969.0,11563.0,,1098.0,320.0,18244.0,929.0
471,2021-01-20 21:00:00,27108.0,13443.0,11563.0,,1092.0,274.0,18889.0,921.0
472,2021-01-20 22:00:00,26684.0,13630.0,11558.0,,1090.0,191.0,19325.0,930.0
473,2021-01-20 23:00:00,28000.0,14083.0,11558.0,,1148.0,55.0,19057.0,953.0
474,2021-01-21 00:00:00,30745.0,14856.0,11556.0,,1163.0,1.0,18952.0,1027.0
475,2021-01-21 01:00:00,31328.0,14512.0,11556.0,,1154.0,1.0,19005.0,1038.0
476,2021-01-21 02:00:00,30752.0,14014.0,11556.0,,1137.0,1.0,19388.0,967.0
477,2021-01-21 03:00:00,28829.0,13672.0,11562.0,,1131.0,0.0,19500.0,914.0
478,2021-01-21 04:00:00,26686.0,13343.0,11558.0,,1065.0,1.0,19581.0,884.0
479,2021-01-21 05:00:00,24579.0,12568.0,11559.0,,1034.0,1.0,19524.0,883.0
480,2021-01-21 06:00:00,22399.0,11765.0,11558.0,,1066.0,1.0,19410.0,886.0
481,2021-01-21 07:00:00,21348.0,11937.0,11554.0,,1066.0,0.0,19254.0,886.0
482,2021-01-21 08:00:00,20661.0,11821.0,11538.0,,1064.0,0.0,19116.0,883.0
483,2021-01-21 09:00:00,20253.0,11692.0,11537.0,,1065.0,1.0,19084.0,879.0
484,2021-01-21 10:00:00,20308.0,11773.0,11551.0,,1062.0,0.0,18685.0,874.0
485,2021-01-21 11:00:00,21614.0,11687.0,11552.0,,1058.0,0.0,18497.0,879.0
486,2021-01-21 12:00:00,24032.0,12687.0,11547.0,,1064.0,0.0,18264.0,881.0
487,2021-01-21 13:00:00,27458.0,13483.0,11541.0,,1183.0,1.0,18176.0,915.0
488,2021-01-21 14:00:00,30089.0,13605.0,11534.0,,1212.0,7.0,18134.0,965.0
489,2021-01-21 15:00:00,30258.0,13553.0,11532.0,,1196.0,133.0,17897.0,948.0
490,2021-01-21 16:00:00,29544.0,13548.0,11525.0,,1195.0,296.0,17064.0,923.0
491,2021-01-21 17:00:00,29205.0,13449.0,11527.0,,1140.0,302.0,16595.0,920.0
492,2021-01-21 18:00:00,28075.0,13667.0,11529.0,,1145.0,286.0,16932.0,890.0
493,2021-01-21 19:00:00,26157.0,13715.0,11528.0,,1138.0,301.0,17626.0,878.0
494,2021-01-21 20:00:00,25285.0,14004.0,11531.0,,1145.0,293.0,17868.0,916.0
495,2021-01-21 21:00:00,24117.0,13552.0,11543.0,,1143.0,260.0,18109.0,888.0
496,2021-01-21 22:00:00,23980.0,13573.0,11541.0,,1137.0,181.0,18446.0,888.0
497,2021-01-21 23:00:00,25046.0,13974.0,11540.0,,1193.0,51.0,18367.0,894.0
498,2021-01-22 00:00:00,28109.0,14595.0,11541.0,,1186.0,1.0,18034.0,959.0
499,2021-01-22 01:00:00,29801.0,14655.0,11542.0,,1185.0,1.0,17777.0,987.0
500,2021-01-22 02:00:00,29491.0,14231.0,11542.0,,1181.0,1.0,17855.0,953.0
501,2021-01-22 03:00:00,28417.0,14054.0,11545.0,,1149.0,1.0,17516.0,918.0
502,2021-01-22 04:00:00,26448.0,13588.0,11543.0,,1069.0,0.0,16968.0,880.0
503,2021-01-22 05:00:00,24118.0,12829.0,11544.0,,1042.0,0.0,16969.0,879.0
504,2021-01-22 06:00:00,21535.0,12207.0,11549.0,,1043.0,1.0,16371.0,871.0
505,2021-01-22 07:00:00,19918.0,11968.0,11551.0,,1044.0,1.0,15230.0,869.0
506,2021-01-22 08:00:00,19788.0,11924.0,11555.0,,1034.0,1.0,14462.0,868.0
507,2021-01-22 09:00:00,20060.0,12176.0,11552.0,,1023.0,1.0,13809.0,868.0
508,2021-01-22 10:00:00,20389.0,13035.0,11552.0,,1012.0,1.0,13058.0,867.0
509,2021-01-22 11:00:00,21791.0,14702.0,11552.0,,1014.0,1.0,12045.0,872.0
510,2021-01-22 12:00:00,24450.0,17307.0,11551.0,,1102.0,1.0,10729.0,879.0
511,2021-01-22 13:00:00,27592.0,18681.0,11551.0,,1941.0,0.0,10063.0,902.0
512,2021-01-22 14:00:00,31108.0,19423.0,11552.0,,1456.0,5.0,9486.0,910.0
513,2021-01-22 15:00:00,32885.0,20004.0,11381.0,,1255.0,102.0,8218.0,916.0
514,2021-01-22 16:00:00,33451.0,20457.0,11178.0,,1250.0,287.0,6546.0,902.0
515,2021-01-22 17:00:00,33633.0,20435.0,11151.0,,1206.0,348.0,5010.0,903.0
516,2021-01-22 18:00:00,33514.0,20150.0,11150.0,,1201.0,392.0,4407.0,912.0
517,2021-01-22 19:00:00,32986.0,19981.0,11207.0,,1181.0,402.0,4111.0,897.0
518,2021-01-22 20:00:00,32268.0,19836.0,11245.0,,1180.0,423.0,4062.0,893.0
519,2021-01-22 21:00:00,31681.0,19381.0,11275.0,,1158.0,428.0,3943.0,898.0
520,2021-01-22 22:00:00,31714.0,19490.0,11313.0,,1134.0,302.0,3869.0,904.0
521,2021-01-22 23:00:00,32457.0,20007.0,11332.0,,1829.0,74.0,3642.0,920.0
522,2021-01-23 00:00:00,34061.0,20971.0,11361.0,,2766.0,2.0,3519.0,954.0
523,2021-01-23 01:00:00,34522.0,21318.0,11371.0,,2581.0,0.0,3742.0,1047.0
524,2021-01-23 02:00:00,34646.0,20798.0,11381.0,,1455.0,0.0,4325.0,956.0
525,2021-01-23 03:00:00,33281.0,19996.0,11396.0,,1213.0,0.0,4643.0,894.0
526,2021-01-23 04:00:00,32131.0,19539.0,11409.0,,1153.0,0.0,4674.0,905.0
527,2021-01-23 05:00:00,30790.0,18653.0,11421.0,,1106.0,0.0,4857.0,904.0
528,2021-01-23 06:00:00,30536.0,17736.0,11436.0,,1073.0,0.0,5075.0,900.0
529,2021-01-23 07:00:00,29602.0,17186.0,11454.0,,1092.0,0.0,5540.0,899.0
530,2021-01-23 08:00:00,28726.0,17093.0,11467.0,,1117.0,0.0,5356.0,898.0
531,2021-01-23 09:00:00,28736.0,17009.0,11478.0,,993.0,0.0,5351.0,900.0
532,2021-01-23 10:00:00,28132.0,16907.0,11492.0,,982.0,0.0,6432.0,900.0
533,2021-01-23 11:00:00,28337.0,17108.0,11501.0,,987.0,0.0,6906.0,902.0
534,2021-01-23 12:00:00,29624.0,17417.0,11511.0,,1089.0,0.0,7087.0,899.0
535,2021-01-23 13:00:00,31307.0,18063.0,11522.0,,1161.0,0.0,7506.0,904.0
536,2021-01-23 14:00:00,32553.0,18259.0,11533.0,,1169.0,13.0,8443.0,903.0
537,2021-01-23 15:00:00,32778.0,18284.0,11541.0,,1175.0,144.0,9046.0,893.0
538,2021-01-23 16:00:00,32699.0,18508.0,11551.0,,1149.0,329.0,9118.0,893.0
539,2021-01-23 17:00:00,32282.0,18502.0,11557.0,,1158.0,363.0,9094.0,896.0
540,2021-01-23 18:00:00,31027.0,18270.0,11556.0,,1158.0,323.0,9072.0,894.0
541,2021-01-23 19:00:00,29796.0,17358.0,11555.0,,1164.0,330.0,9023.0,906.0
542,2021-01-23 20:00:00,29162.0,16811.0,11559.0,,1075.0,324.0,9078.0,903.0
543,2021-01-23 21:00:00,28672.0,16890.0,11560.0,,1142.0,304.0,9198.0,906.0
544,2021-01-23 22:00:00,29531.0,17002.0,11558.0,,1067.0,171.0,9227.0,915.0
545,2021-01-23 23:00:00,30366.0,17109.0,11557.0,,1227.0,39.0,9373.0,926.0
546,2021-01-24 00:00:00,32380.0,17427.0,11554.0,,1677.0,1.0,10140.0,924.0
547,2021-01-24 01:00:00,32444.0,17803.0,11554.0,,1287.0,1.0,11009.0,927.0
548,2021-01-24 02:00:00,31416.0,17364.0,11554.0,,1240.0,1.0,11387.0,914.0
549,2021-01-24 03:00:00,30414.0,16922.0,11550.0,,1157.0,1.0,11431.0,906.0
550,2021-01-24 04:00:00,28786.0,16661.0,11549.0,,1144.0,1.0,10696.0,903.0
551,2021-01-24 05:00:00,27588.0,16572.0,11552.0,,974.0,1.0,9355.0,903.0
552,2021-01-24 06:00:00,27080.0,16571.0,11557.0,,942.0,1.0,7248.0,907.0
553,2021-01-24 07:00:00,27185.0,16743.0,11558.0,,940.0,0.0,5415.0,903.0
554,2021-01-24 08:00:00,26501.0,16853.0,11561.0,,934.0,0.0,4629.0,902.0
555,2021-01-24 09:00:00,26881.0,17013.0,11569.0,,1031.0,0.0,4538.0,900.0
556,2021-01-24 10:00:00,27099.0,16725.0,11567.0,,956.0,0.0,4605.0,902.0
557,2021-01-24 11:00:00,27955.0,16626.0,11565.0,,958.0,0.0,4295.0,894.0
558,2021-01-24 12:00:00,28670.0,16578.0,11566.0,,1009.0,0.0,4609.0,897.0
559,2021-01-24 13:00:00,28675.0,16584.0,11561.0,,988.0,0.0,5150.0,897.0
560,2021-01-24 14:00:00,30046.0,16786.0,11557.0,,968.0,4.0,5782.0,900.0
561,2021-01-24 15:00:00,31339.0,17172.0,11553.0,,986.0,19.0,5921.0,906.0
562,2021-01-24 16:00:00,32420.0,17395.0,11548.0,,1014.0,62.0,5599.0,899.0
563,2021-01-24 17:00:00,32832.0,17694.0,11547.0,,981.0,133.0,5062.0,900.0
