UTC Time at End of Hour,Net Generation (MW) from Coal,Net Generation (MW) from Natural Gas,Net Generation (MW) from Nuclear,Net Generation (MW) from All Petroleum Products
2021-01-21 06:00:00,22399.0,11765.0,11558.0,
2021-01-21 07:00:00,21348.0,11937.0,11554.0,
2021-01-21 08:00:00,20661.0,11821.0,11538.0,
2021-01-21 09:00:00,20253.0,11692.0,11537.0,
2021-01-21 10:00:00,20308.0,11773.0,11551.0,
2021-01-21 11:00:00,21614.0,11687.0,11552.0,
2021-01-21 12:00:00,24032.0,12687.0,11547.0,
2021-01-21 13:00:00,27458.0,13483.0,11541.0,
2021-01-21 14:00:00,30089.0,13605.0,11534.0,
2021-01-21 15:00:00,30258.0,13553.0,11532.0,
2021-01-21 16:00:00,29544.0,13548.0,11525.0,
2021-01-21 17:00:00,29205.0,13449.0,11527.0,
2021-01-21 18:00:00,28075.0,13667.0,11529.0,
2021-01-21 19:00:00,26157.0,13715.0,11528.0,
2021-01-21 20:00:00,25285.0,14004.0,11531.0,
2021-01-21 21:00:00,24117.0,13552.0,11543.0,
2021-01-21 22:00:00,23980.0,13573.0,11541.0,
2021-01-21 23:00:00,25046.0,13974.0,11540.0,
2021-01-22 00:00:00,28109.0,14595.0,11541.0,
2021-01-22 01:00:00,29801.0,14655.0,11542.0,
2021-01-22 02:00:00,29491.0,14231.0,11542.0,
2021-01-22 03:00:00,28417.0,14054.0,11545.0,
2021-01-22 04:00:00,26448.0,13588.0,11543.0,
2021-01-22 05:00:00,24118.0,12829.0,11544.0,
2021-01-22 06:00:00,21535.0,12207.0,11549.0,
2021-01-22 07:00:00,19918.0,11968.0,11551.0,
2021-01-22 08:00:00,19788.0,11924.0,11555.0,
2021-01-22 09:00:00,20060.0,12176.0,11552.0,
2021-01-22 10:00:00,20389.0,13035.0,11552.0,
2021-01-22 11:00:00,21791.0,14702.0,11552.0,
2021-01-22 12:00:00,24450.0,17307.0,11551.0,
2021-01-22 13:00:00,27592.0,18681.0,11551.0,
2021-01-22 14:00:00,31108.0,19423.0,11552.0,
2021-01-22 15:00:00,32885.0,20004.0,11381.0,
2021-01-22 16:00:00,33451.0,20457.0,11178.0,
2021-01-22 17:00:00,33633.0,20435.0,11151.0,
2021-01-22 18:00:00,33514.0,20150.0,11150.0,
2021-01-22 19:00:00,32986.0,19981.0,11207.0,
2021-01-22 20:00:00,32268.0,19836.0,11245.0,
2021-01-22 21:00:00,31681.0,19381.0,11275.0,
2021-01-22 22:00:00,31714.0,19490.0,11313.0,
2021-01-22 23:00:00,32457.0,20007.0,11332.0,
2021-01-23 00:00:00,34061.0,20971.0,11361.0,
2021-01-23 01:00:00,34522.0,21318.0,11371.0,
2021-01-23 02:00:00,34646.0,20798.0,11381.0,
2021-01-23 03:00:00,33281.0,19996.0,11396.0,
2021-01-23 04:00:00,32131.0,19539.0,11409.0,
2021-01-23 05:00:00,30790.0,18653.0,11421.0,
2021-01-23 06:00:00,30536.0,17736.0,11436.0,
2021-01-23 07:00:00,29602.0,17186.0,11454.0,
2021-01-23 08:00:00,28726.0,17093.0,11467.0,
2021-01-23 09:00:00,28736.0,17009.0,11478.0,
2021-01-23 10:00:00,28132.0,16907.0,11492.0,
2021-01-23 11:00:00,28337.0,17108.0,11501.0,
2021-01-23 12:00:00,29624.0,17417.0,11511.0,
2021-01-23 13:00:00,31307.0,18063.0,11522.0,
2021-01-23 14:00:00,32553.0,18259.0,11533.0,
2021-01-23 15:00:00,32778.0,18284.0,11541.0,
2021-01-23 16:00:00,32699.0,18508.0,11551.0,
2021-01-23 17:00:00,32282.0,18502.0,11557.0,
2021-01-23 18:00:00,31027.0,18270.0,11556.0,
2021-01-23 19:00:00,29796.0,17358.0,11555.0,
2021-01-23 20:00:00,29162.0,16811.0,11559.0,
2021-01-23 21:00:00,28672.0,16890.0,11560.0,
2021-01-23 22:00:00,29531.0,17002.0,11558.0,
2021-01-23 23:00:00,30366.0,17109.0,11557.0,
2021-01-24 00:00:00,32380.0,17427.0,11554.0,
2021-01-24 01:00:00,32444.0,17803.0,11554.0,
2021-01-24 02:00:00,31416.0,17364.0,11554.0,
2021-01-24 03:00:00,30414.0,16922.0,11550.0,
2021-01-24 04:00:00,28786.0,16661.0,11549.0,
2021-01-24 05:00:00,27588.0,16572.0,11552.0,
2021-01-24 06:00:00,27080.0,16571.0,11557.0,
2021-01-24 07:00:00,27185.0,16743.0,11558.0,
2021-01-24 08:00:00,26501.0,16853.0,11561.0,
2021-01-24 09:00:00,26881.0,17013.0,11569.0,
2021-01-24 10:00:00,27099.0,16725.0,11567.0,
2021-01-24 11:00:00,27955.0,16626.0,11565.0,
2021-01-24 12:00:00,28670.0,16578.0,11566.0,
2021-01-24 13:00:00,28675.0,16584.0,11561.0,
2021-01-24 14:00:00,30046.0,16786.0,11557.0,
2021-01-24 15:00:00,31339.0,17172.0,11553.0,
2021-01-24 16:00:00,32420.0,17395.0,11548.0,
2021-01-24 17:00:00,32832.0,17694.0,11547.0,
2021-01-24 18:00:00,33635.0,18027.0,11544.0,
2021-01-24 19:00:00,33939.0,18056.0,11543.0,
2021-01-24 20:00:00,33429.0,17801.0,11539.0,
2021-01-24 21:00:00,33110.0,17740.0,11535.0,
2021-01-24 22:00:00,33437.0,17992.0,11534.0,
2021-01-24 23:00:00,33901.0,18232.0,11535.0,
2021-01-25 00:00:00,34775.0,19208.0,11532.0,
2021-01-25 01:00:00,34532.0,19357.0,11534.0,
2021-01-25 02:00:00,33937.0,18950.0,11534.0,
2021-01-25 03:00:00,33830.0,18071.0,11425.0,
2021-01-25 04:00:00,32272.0,17105.0,11226.0,
2021-01-25 05:00:00,30157.0,16505.0,11221.0,
2021-01-25 06:00:00,27861.0,15765.0,11260.0,
2021-01-25 07:00:00,27023.0,15080.0,11285.0,
2021-01-25 08:00:00,25656.0,14660.0,11317.0,
2021-01-25 09:00:00,24591.0,14537.0,11351.0,
2021-01-25 10:00:00,24265.0,14510.0,11408.0,
2021-01-25 11:00:00,25589.0,14849.0,11441.0,
2021-01-25 12:00:00,28224.0,15469.0,11458.0,
2021-01-25 13:00:00,31099.0,16667.0,11470.0,
2021-01-25 14:00:00,32816.0,17822.0,11482.0,
2021-01-25 15:00:00,33301.0,17696.0,11493.0,
2021-01-25 16:00:00,33653.0,17838.0,11502.0,
2021-01-25 17:00:00,33619.0,17734.0,11512.0,
2021-01-25 18:00:00,33315.0,17614.0,11517.0,
2021-01-25 19:00:00,33122.0,17375.0,11527.0,
2021-01-25 20:00:00,32696.0,17269.0,11525.0,
2021-01-25 21:00:00,31667.0,17097.0,11522.0,
2021-01-25 22:00:00,31119.0,16833.0,11525.0,
2021-01-25 23:00:00,31942.0,16942.0,11528.0,
2021-01-26 00:00:00,33171.0,17284.0,11526.0,
2021-01-26 01:00:00,33746.0,17091.0,11528.0,
2021-01-26 02:00:00,32577.0,16845.0,11527.0,
2021-01-26 03:00:00,30645.0,16473.0,11525.0,
2021-01-26 04:00:00,28362.0,16014.0,11537.0,
2021-01-26 05:00:00,26539.0,15174.0,11542.0,
2021-01-26 06:00:00,24731.0,14773.0,11544.0,
2021-01-26 07:00:00,23656.0,14231.0,11546.0,
2021-01-26 08:00:00,22695.0,13976.0,11548.0,
2021-01-26 09:00:00,22043.0,13373.0,11554.0,
2021-01-26 10:00:00,21740.0,13030.0,11549.0,
2021-01-26 11:00:00,22193.0,13937.0,11553.0,
2021-01-26 12:00:00,24269.0,15210.0,11552.0,
2021-01-26 13:00:00,27154.0,16747.0,11554.0,
2021-01-26 14:00:00,29854.0,17465.0,11555.0,
2021-01-26 15:00:00,31322.0,17834.0,11544.0,
2021-01-26 16:00:00,32812.0,18238.0,11490.0,
2021-01-26 17:00:00,33555.0,18200.0,11462.0,
2021-01-26 18:00:00,34062.0,18218.0,11451.0,
2021-01-26 19:00:00,34837.0,18639.0,11396.0,
2021-01-26 20:00:00,35188.0,18845.0,11373.0,
2021-01-26 21:00:00,35036.0,18599.0,11379.0,
2021-01-26 22:00:00,34900.0,18684.0,11483.0,
2021-01-26 23:00:00,34935.0,18858.0,11532.0,
2021-01-27 00:00:00,35119.0,19436.0,11529.0,
2021-01-27 01:00:00,35412.0,19865.0,11529.0,
2021-01-27 02:00:00,34430.0,18946.0,11542.0,
2021-01-27 03:00:00,33347.0,18364.0,11545.0,
2021-01-27 04:00:00,32001.0,17226.0,11543.0,
2021-01-27 05:00:00,30462.0,16701.0,11543.0,
2021-01-27 06:00:00,29664.0,16238.0,11547.0,
2021-01-27 07:00:00,28164.0,16152.0,11552.0,
2021-01-27 08:00:00,27362.0,16071.0,11553.0,
2021-01-27 09:00:00,26978.0,16144.0,11555.0,
2021-01-27 10:00:00,27743.0,16396.0,11554.0,
2021-01-27 11:00:00,29792.0,17610.0,11551.0,
2021-01-27 12:00:00,32359.0,19585.0,11556.0,
2021-01-27 13:00:00,34254.0,21527.0,11562.0,
2021-01-27 14:00:00,35506.0,22272.0,11560.0,
2021-01-27 15:00:00,36104.0,22215.0,11560.0,
2021-01-27 16:00:00,36437.0,22211.0,11561.0,
2021-01-27 17:00:00,36553.0,22467.0,11559.0,
2021-01-27 18:00:00,36612.0,22348.0,11545.0,
2021-01-27 19:00:00,36579.0,22185.0,11536.0,
2021-01-27 20:00:00,36390.0,21606.0,11537.0,
2021-01-27 21:00:00,36405.0,21592.0,11537.0,
2021-01-27 22:00:00,36403.0,21267.0,11541.0,
2021-01-27 23:00:00,36591.0,21742.0,11545.0,
2021-01-28 00:00:00,37063.0,22476.0,11549.0,
2021-01-28 01:00:00,37478.0,23205.0,11554.0,
2021-01-28 02:00:00,37158.0,22355.0,11557.0,
2021-01-28 03:00:00,36515.0,21130.0,11559.0,
2021-01-28 04:00:00,35509.0,20087.0,11557.0,
2021-01-28 05:00:00,34018.0,19155.0,11562.0,
2021-01-28 06:00:00,32415.0,19394.0,11564.0,
2021-01-28 07:00:00,31345.0,19261.0,11567.0,
2021-01-28 08:00:00,30390.0,19214.0,11566.0,
2021-01-28 09:00:00,30233.0,19523.0,11568.0,
2021-01-28 10:00:00,30324.0,19758.0,11556.0,
2021-01-28 11:00:00,30992.0,20792.0,11468.0,
2021-01-28 12:00:00,32022.0,22391.0,11372.0,
2021-01-28 13:00:00,33562.0,24626.0,11342.0,
2021-01-28 14:00:00,35271.0,25902.0,11305.0,
2021-01-28 15:00:00,35879.0,26021.0,11258.0,
2021-01-28 16:00:00,35576.0,25030.0,11208.0,
2021-01-28 17:00:00,35389.0,23821.0,11191.0,
2021-01-28 18:00:00,35296.0,22524.0,11188.0,
2021-01-28 19:00:00,34738.0,21472.0,11190.0,
2021-01-28 20:00:00,33419.0,21204.0,11197.0,
2021-01-28 21:00:00,31856.0,20877.0,11199.0,
2021-01-28 22:00:00,31503.0,20805.0,11208.0,
2021-01-28 23:00:00,32498.0,21681.0,11311.0,
2021-01-29 00:00:00,34560.0,22655.0,11347.0,
2021-01-29 01:00:00,35872.0,23909.0,11367.0,
2021-01-29 02:00:00,35465.0,23734.0,11376.0,
2021-01-29 03:00:00,35407.0,22988.0,11387.0,
2021-01-29 04:00:00,34997.0,22441.0,11392.0,
2021-01-29 05:00:00,34270.0,22049.0,11399.0,
2021-01-29 06:00:00,33125.0,21655.0,11410.0,
2021-01-29 07:00:00,32327.0,21276.0,11424.0,
2021-01-29 08:00:00,31955.0,21009.0,11427.0,
2021-01-29 09:00:00,31480.0,20963.0,11436.0,
2021-01-29 10:00:00,31467.0,21043.0,11445.0,
2021-01-29 11:00:00,32729.0,21805.0,11457.0,
2021-01-29 12:00:00,33146.0,23695.0,11465.0,
2021-01-29 13:00:00,34207.0,27092.0,11474.0,
2021-01-29 14:00:00,35353.0,27752.0,11486.0,
2021-01-29 15:00:00,35662.0,26930.0,11497.0,
2021-01-29 16:00:00,35595.0,24926.0,11509.0,
2021-01-29 17:00:00,35579.0,23742.0,11519.0,
2021-01-29 18:00:00,35427.0,22798.0,11524.0,
2021-01-29 19:00:00,34023.0,21616.0,11529.0,
2021-01-29 20:00:00,33634.0,20581.0,11537.0,
2021-01-29 21:00:00,32084.0,19768.0,11545.0,
2021-01-29 22:00:00,30355.0,18698.0,11548.0,
2021-01-29 23:00:00,30188.0,18909.0,11550.0,
2021-01-30 00:00:00,32153.0,19818.0,11547.0,
2021-01-30 01:00:00,33492.0,19480.0,11548.0,
2021-01-30 02:00:00,33222.0,18371.0,11541.0,
2021-01-30 03:00:00,32048.0,18093.0,11543.0,
2021-01-30 04:00:00,30803.0,17761.0,11545.0,
2021-01-30 05:00:00,28740.0,17140.0,11277.0,
2021-01-30 06:00:00,27461.0,16587.0,11054.0,
2021-01-30 07:00:00,27680.0,16059.0,11004.0,
2021-01-30 08:00:00,27257.0,15812.0,10914.0,
2021-01-30 09:00:00,26993.0,15765.0,10895.0,
2021-01-30 10:00:00,27082.0,15711.0,10893.0,
2021-01-30 11:00:00,27354.0,15801.0,10909.0,
2021-01-30 12:00:00,27925.0,15772.0,10938.0,
2021-01-30 13:00:00,28839.0,15664.0,11036.0,
2021-01-30 14:00:00,30504.0,15895.0,11120.0,
2021-01-30 15:00:00,31947.0,16208.0,11236.0,
2021-01-30 16:00:00,32670.0,16447.0,11380.0,
2021-01-30 17:00:00,32537.0,16588.0,11434.0,
2021-01-30 18:00:00,31953.0,16854.0,11453.0,
2021-01-30 19:00:00,32246.0,16930.0,11454.0,
2021-01-30 20:00:00,32851.0,16904.0,11488.0,
2021-01-30 21:00:00,32306.0,16913.0,11538.0,
2021-01-30 22:00:00,31957.0,17307.0,11542.0,
2021-01-30 23:00:00,32705.0,17820.0,11541.0,
2021-01-31 00:00:00,33452.0,18592.0,11543.0,
2021-01-31 01:00:00,33828.0,18656.0,11538.0,
2021-01-31 02:00:00,33334.0,17785.0,11537.0,
2021-01-31 03:00:00,32198.0,17411.0,11536.0,
2021-01-31 04:00:00,31452.0,16092.0,11536.0,
2021-01-31 05:00:00,29995.0,14593.0,11537.0,
2021-01-31 06:00:00,27269.0,14461.0,11538.0,
2021-01-31 07:00:00,25769.0,14343.0,11536.0,
2021-01-31 08:00:00,24196.0,14143.0,11534.0,
2021-01-31 09:00:00,23069.0,13926.0,11534.0,
2021-01-31 10:00:00,22545.0,13920.0,11540.0,
2021-01-31 11:00:00,22843.0,13736.0,11540.0,
2021-01-31 12:00:00,23393.0,13649.0,11537.0,
2021-01-31 13:00:00,23744.0,13392.0,11542.0,
2021-01-31 14:00:00,24861.0,13827.0,11539.0,
2021-01-31 15:00:00,26675.0,14656.0,11540.0,
2021-01-31 16:00:00,28532.0,14901.0,11546.0,
2021-01-31 17:00:00,29550.0,15100.0,11553.0,
2021-01-31 18:00:00,30258.0,15016.0,11557.0,
2021-01-31 19:00:00,30439.0,15004.0,11564.0,
2021-01-31 20:00:00,29747.0,15100.0,11568.0,
2021-01-31 21:00:00,29411.0,15337.0,11568.0,
2021-01-31 22:00:00,29793.0,15919.0,11570.0,
2021-01-31 23:00:00,30677.0,16458.0,11568.0,
2021-02-01 00:00:00,32054.0,17335.0,11569.0,
2021-02-01 01:00:00,33172.0,17821.0,11569.0,
2021-02-01 02:00:00,33007.0,17618.0,11569.0,
2021-02-01 03:00:00,32270.0,17411.0,11569.0,
2021-02-01 04:00:00,30510.0,17055.0,11570.0,
2021-02-01 05:00:00,28797.0,16909.0,11568.0,
2021-02-01 06:00:00,26921.0,17056.0,11575.0,
2021-02-01 07:00:00,27195.0,17197.0,11574.0,
2021-02-01 08:00:00,27257.0,17248.0,11580.0,
2021-02-01 09:00:00,27258.0,17467.0,11583.0,
2021-02-01 10:00:00,27316.0,17759.0,11586.0,
2021-02-01 11:00:00,27401.0,19002.0,11587.0,
2021-02-01 12:00:00,29119.0,21565.0,11585.0,
2021-02-01 13:00:00,31729.0,24205.0,11582.0,
2021-02-01 14:00:00,33434.0,26137.0,11584.0,
2021-02-01 15:00:00,33835.0,26719.0,11583.0,
2021-02-01 16:00:00,33715.0,27550.0,11587.0,
2021-02-01 17:00:00,33614.0,26877.0,11586.0,
2021-02-01 18:00:00,33738.0,26632.0,11576.0,
2021-02-01 19:00:00,33817.0,25828.0,11578.0,
2021-02-01 20:00:00,33875.0,25080.0,11576.0,
2021-02-01 21:00:00,33708.0,24194.0,11574.0,
2021-02-01 22:00:00,33359.0,24213.0,11580.0,
2021-02-01 23:00:00,33749.0,24908.0,11575.0,
2021-02-02 00:00:00,34028.0,26740.0,11575.0,
2021-02-02 01:00:00,34339.0,28319.0,11576.0,
2021-02-02 02:00:00,34279.0,27623.0,11572.0,
2021-02-02 03:00:00,34088.0,26915.0,11575.0,
2021-02-02 04:00:00,33358.0,25177.0,11579.0,
2021-02-02 05:00:00,32460.0,23757.0,11580.0,
2021-02-02 06:00:00,31593.0,22800.0,11583.0,
2021-02-02 07:00:00,30948.0,22037.0,11584.0,
2021-02-02 08:00:00,30893.0,21886.0,11583.0,
2021-02-02 09:00:00,30839.0,21632.0,11586.0,
2021-02-02 10:00:00,31066.0,21932.0,11580.0,
2021-02-02 11:00:00,31605.0,22911.0,11581.0,
2021-02-02 12:00:00,32546.0,25379.0,11580.0,
2021-02-02 13:00:00,33758.0,28884.0,11581.0,
2021-02-02 14:00:00,34912.0,30196.0,11582.0,
2021-02-02 15:00:00,34872.0,29961.0,11584.0,
2021-02-02 16:00:00,35010.0,28760.0,11583.0,
2021-02-02 17:00:00,35238.0,27926.0,11566.0,
2021-02-02 18:00:00,35228.0,26198.0,11550.0,
2021-02-02 19:00:00,35120.0,23702.0,11543.0,
2021-02-02 20:00:00,34693.0,21881.0,11522.0,
2021-02-02 21:00:00,33668.0,20825.0,11528.0,
2021-02-02 22:00:00,32839.0,20431.0,11536.0,
2021-02-02 23:00:00,33445.0,20836.0,11540.0,
2021-02-03 00:00:00,34777.0,21718.0,11544.0,
2021-02-03 01:00:00,36015.0,22562.0,11543.0,
2021-02-03 02:00:00,35866.0,22029.0,11545.0,
2021-02-03 03:00:00,35249.0,21302.0,11566.0,
2021-02-03 04:00:00,33633.0,20479.0,11573.0,
2021-02-03 05:00:00,32784.0,20097.0,11579.0,
2021-02-03 06:00:00,32327.0,19595.0,11582.0,
2021-02-03 07:00:00,31124.0,19481.0,11581.0,
2021-02-03 08:00:00,30872.0,19506.0,11582.0,
2021-02-03 09:00:00,30709.0,19551.0,11582.0,
2021-02-03 10:00:00,31468.0,19639.0,11586.0,
2021-02-03 11:00:00,32465.0,20486.0,11582.0,
2021-02-03 12:00:00,33687.0,22030.0,11583.0,
2021-02-03 13:00:00,35169.0,24700.0,11581.0,
2021-02-03 14:00:00,36127.0,25480.0,11581.0,
2021-02-03 15:00:00,36247.0,23623.0,11572.0,
2021-02-03 16:00:00,36395.0,22197.0,11561.0,
2021-02-03 17:00:00,35989.0,20234.0,11562.0,
2021-02-03 18:00:00,34483.0,17901.0,11556.0,
2021-02-03 19:00:00,32603.0,16797.0,11551.0,
2021-02-03 20:00:00,31310.0,16106.0,11550.0,
2021-02-03 21:00:00,30022.0,15672.0,11552.0,
2021-02-03 22:00:00,30024.0,15724.0,11548.0,
2021-02-03 23:00:00,30911.0,16162.0,11545.0,
2021-02-04 00:00:00,32256.0,17111.0,11543.0,
2021-02-04 01:00:00,33811.0,17868.0,11547.0,
2021-02-04 02:00:00,33933.0,16740.0,11551.0,
2021-02-04 03:00:00,33361.0,16249.0,11552.0,
2021-02-04 04:00:00,31808.0,15261.0,11553.0,
2021-02-04 05:00:00,29800.0,14647.0,11554.0,
2021-02-04 06:00:00,28433.0,14726.0,11556.0,
2021-02-04 07:00:00,27398.0,14497.0,11557.0,
2021-02-04 08:00:00,27270.0,14137.0,11560.0,
2021-02-04 09:00:00,26891.0,14815.0,11559.0,
2021-02-04 10:00:00,27407.0,14901.0,11560.0,
2021-02-04 11:00:00,29053.0,15271.0,11561.0,
2021-02-04 12:00:00,30812.0,16121.0,11555.0,
2021-02-04 13:00:00,33151.0,16794.0,11555.0,
2021-02-04 14:00:00,34265.0,17514.0,11555.0,
2021-02-04 15:00:00,34857.0,16786.0,11556.0,
2021-02-04 16:00:00,34542.0,16060.0,11542.0,
2021-02-04 17:00:00,33707.0,15797.0,11538.0,
2021-02-04 18:00:00,33051.0,15418.0,11533.0,
2021-02-04 19:00:00,32848.0,15286.0,11528.0,
2021-02-04 20:00:00,32688.0,15190.0,11528.0,
2021-02-04 21:00:00,31753.0,15176.0,11525.0,
2021-02-04 22:00:00,30923.0,15332.0,11527.0,
2021-02-04 23:00:00,31114.0,15530.0,11528.0,
2021-02-05 00:00:00,32929.0,15858.0,11526.0,
2021-02-05 01:00:00,34728.0,15953.0,11527.0,
2021-02-05 02:00:00,33828.0,15182.0,11531.0,
2021-02-05 03:00:00,32687.0,14893.0,11530.0,
2021-02-05 04:00:00,30683.0,14391.0,11528.0,
2021-02-05 05:00:00,28368.0,14014.0,11537.0,
2021-02-05 06:00:00,25945.0,12697.0,11544.0,
2021-02-05 07:00:00,24244.0,11867.0,11551.0,
2021-02-05 08:00:00,23317.0,11917.0,11554.0,
2021-02-05 09:00:00,23109.0,12163.0,11555.0,
2021-02-05 10:00:00,23277.0,12631.0,11557.0,
2021-02-05 11:00:00,24385.0,13095.0,11562.0,
2021-02-05 12:00:00,26235.0,14276.0,11562.0,
2021-02-05 13:00:00,29827.0,15246.0,11560.0,
2021-02-05 14:00:00,32284.0,15595.0,11560.0,
2021-02-05 15:00:00,33443.0,15597.0,11556.0,
2021-02-05 16:00:00,33224.0,14963.0,11557.0,
2021-02-05 17:00:00,32647.0,14312.0,11556.0,
2021-02-05 18:00:00,32358.0,13795.0,11557.0,
2021-02-05 19:00:00,31253.0,13681.0,11556.0,
2021-02-05 20:00:00,30270.0,13971.0,11553.0,
2021-02-05 21:00:00,30191.0,14040.0,11553.0,
2021-02-05 22:00:00,29237.0,13851.0,11550.0,
2021-02-05 23:00:00,30117.0,14361.0,11549.0,
2021-02-06 00:00:00,32203.0,15101.0,11552.0,
2021-02-06 01:00:00,35062.0,15292.0,11554.0,
2021-02-06 02:00:00,34572.0,14856.0,11563.0,
2021-02-06 03:00:00,34087.0,14786.0,11566.0,
2021-02-06 04:00:00,32574.0,14695.0,11570.0,
2021-02-06 05:00:00,31311.0,14442.0,11570.0,
2021-02-06 06:00:00,30764.0,13719.0,11570.0,
2021-02-06 07:00:00,29245.0,13385.0,11577.0,
2021-02-06 08:00:00,28635.0,13155.0,11577.0,
2021-02-06 09:00:00,28814.0,13291.0,11576.0,
2021-02-06 10:00:00,29690.0,13403.0,11578.0,
2021-02-06 11:00:00,30804.0,13620.0,11581.0,
2021-02-06 12:00:00,31888.0,13576.0,11576.0,
2021-02-06 13:00:00,33247.0,13797.0,11574.0,
2021-02-06 14:00:00,34437.0,14156.0,11574.0,
2021-02-06 15:00:00,35365.0,14654.0,11571.0,
2021-02-06 16:00:00,35922.0,14380.0,11569.0,
2021-02-06 17:00:00,35645.0,14344.0,11572.0,
2021-02-06 18:00:00,35224.0,14273.0,11571.0,
2021-02-06 19:00:00,34097.0,13849.0,11564.0,
2021-02-06 20:00:00,32441.0,13741.0,11564.0,
2021-02-06 21:00:00,32407.0,13899.0,11567.0,
2021-02-06 22:00:00,33325.0,14237.0,11565.0,
2021-02-06 23:00:00,34167.0,14433.0,11568.0,
2021-02-07 00:00:00,36069.0,15822.0,11568.0,
2021-02-07 01:00:00,38320.0,16032.0,11568.0,
2021-02-07 02:00:00,38878.0,15877.0,11567.0,
2021-02-07 03:00:00,38316.0,15856.0,11568.0,
2021-02-07 04:00:00,37070.0,15583.0,11562.0,
2021-02-07 05:00:00,35709.0,15411.0,11562.0,
2021-02-07 06:00:00,34615.0,14932.0,11559.0,
2021-02-07 07:00:00,34043.0,14677.0,11565.0,
2021-02-07 08:00:00,33741.0,14489.0,11571.0,
2021-02-07 09:00:00,33964.0,14504.0,11572.0,
2021-02-07 10:00:00,34667.0,14760.0,11577.0,
2021-02-07 11:00:00,35154.0,15218.0,11578.0,
2021-02-07 12:00:00,36717.0,15819.0,11580.0,
2021-02-07 13:00:00,38382.0,16606.0,11581.0,
2021-02-07 14:00:00,39685.0,17991.0,11581.0,
2021-02-07 15:00:00,40083.0,19713.0,11579.0,
2021-02-07 16:00:00,40290.0,20506.0,11586.0,
2021-02-07 17:00:00,40136.0,20821.0,11584.0,
2021-02-07 18:00:00,39831.0,20193.0,11585.0,
2021-02-07 19:00:00,39849.0,19118.0,11583.0,
2021-02-07 20:00:00,39696.0,19238.0,11586.0,
2021-02-07 21:00:00,39807.0,19167.0,11582.0,
2021-02-07 22:00:00,39564.0,19830.0,11577.0,
2021-02-07 23:00:00,39818.0,21886.0,11573.0,
2021-02-08 00:00:00,39761.0,23646.0,11570.0,
2021-02-08 01:00:00,39883.0,24555.0,11574.0,
2021-02-08 02:00:00,39737.0,23957.0,11573.0,
2021-02-08 03:00:00,39701.0,23215.0,11572.0,
2021-02-08 04:00:00,39286.0,22442.0,11575.0,
2021-02-08 05:00:00,38646.0,21843.0,11574.0,
2021-02-08 06:00:00,38145.0,20125.0,11575.0,
2021-02-08 07:00:00,37885.0,19156.0,11571.0,
2021-02-08 08:00:00,37768.0,18740.0,11572.0,
2021-02-08 09:00:00,37717.0,18748.0,11571.0,
2021-02-08 10:00:00,37821.0,19310.0,11574.0,
2021-02-08 11:00:00,38363.0,20419.0,11572.0,
2021-02-08 12:00:00,39182.0,23363.0,11573.0,
2021-02-08 13:00:00,39422.0,27700.0,11571.0,
2021-02-08 14:00:00,39752.0,28247.0,11573.0,
2021-02-08 15:00:00,39991.0,28034.0,11574.0,
2021-02-08 16:00:00,40248.0,28554.0,11574.0,
2021-02-08 17:00:00,40639.0,28391.0,11573.0,
2021-02-08 18:00:00,40586.0,26321.0,11573.0,
2021-02-08 19:00:00,40124.0,24942.0,11566.0,
2021-02-08 20:00:00,40358.0,22547.0,11567.0,
2021-02-08 21:00:00,40700.0,20617.0,11565.0,
2021-02-08 22:00:00,40923.0,20178.0,11562.0,
2021-02-08 23:00:00,41172.0,20771.0,11558.0,
2021-02-09 00:00:00,40987.0,22064.0,11558.0,
2021-02-09 01:00:00,41216.0,23333.0,11560.0,
2021-02-09 02:00:00,41073.0,23309.0,11562.0,
2021-02-09 03:00:00,40055.0,22915.0,11561.0,
2021-02-09 04:00:00,39212.0,20260.0,11561.0,
2021-02-09 05:00:00,38964.0,18814.0,11562.0,
2021-02-09 06:00:00,38213.0,18859.0,11564.0,
2021-02-09 07:00:00,36913.0,18372.0,11563.0,
2021-02-09 08:00:00,36417.0,17462.0,11565.0,
2021-02-09 09:00:00,35969.0,16938.0,11567.0,
2021-02-09 10:00:00,36111.0,16932.0,11570.0,
2021-02-09 11:00:00,35922.0,17376.0,11565.0,
2021-02-09 12:00:00,36608.0,18884.0,11562.0,
2021-02-09 13:00:00,38681.0,20706.0,11561.0,
2021-02-09 14:00:00,39690.0,22210.0,11560.0,
2021-02-09 15:00:00,39374.0,23003.0,11559.0,
2021-02-09 16:00:00,39258.0,23275.0,11564.0,
2021-02-09 17:00:00,39577.0,23409.0,11563.0,
2021-02-09 18:00:00,40140.0,22198.0,11554.0,
2021-02-09 19:00:00,40013.0,20649.0,11550.0,
2021-02-09 20:00:00,40022.0,20199.0,11543.0,
2021-02-09 21:00:00,39994.0,19909.0,11543.0,
2021-02-09 22:00:00,39646.0,19641.0,11542.0,
2021-02-09 23:00:00,39863.0,20389.0,11535.0,
2021-02-10 00:00:00,39862.0,21560.0,11533.0,
2021-02-10 01:00:00,39465.0,23100.0,11534.0,
2021-02-10 02:00:00,39466.0,22529.0,11533.0,
2021-02-10 03:00:00,39490.0,21327.0,11534.0,
2021-02-10 04:00:00,39009.0,20087.0,11532.0,
2021-02-10 05:00:00,38406.0,19577.0,11536.0,
